nothing,speciality,language,spec_more,tenure,nothing,nothing,nothing,nothing,nothing,netwage,wage_diff,city,company_size,gender,age,education,english,date,user_agent,nothing,nothing,nothing,nothing,nothing
1,Junior Software Engineer,Python,,0.75,0,0,0,0,1,650,0,Lugansk,Less than 50,m,22,Higher,Average,12/21/12 12:09,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",0,14,no,50
1,Senior Software Engineer,C++,,5,0,0,3,0,0,3000,250,Kharkiv,Less than 200,m,24,Higher,Advanced,12/21/12 12:12,Opera/9.80 (Macintosh; Intel Mac OS X 10.7.5) Presto/2.12.388 Version/12.11,"StackOverflow, HabraHabr",2,14,no,20
1,Software Engineer,C++,,7,0,0,2,0,0,2700,0,Kyiv,Less than 200,m,29,Higher,Higher than average,12/21/12 12:17,Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0,StackOverflow,2,12,no,8
1,Senior QA engineer,0,General QA,6,0,0,5.5,0,0,2000,400,Kyiv,More than 1000,m,29,Higher,Lower than average,12/21/12 12:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,5,14,no,4
1,Software Engineer,Java,,2,0,0,1,0,0,2100,400,Kyiv,More than 1000,m,26,Unfinished higher,Higher than average,12/21/12 12:39,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","StackOverflow, HabraHabr",1,18,no,20
1,Software Engineer,Ruby/Rails,,2.5,0,0,0.25,0,0,2500,1000,Kyiv,Less than 200,m,26,Secondary,Average,12/21/12 12:45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, HabraHabr",0,18,no,20
1,Project manager,0,,2.5,0,0,0,0,1,500,200,Dnipropetrovsk,Less than 10,m,21,Unfinished higher,Lower than average,12/21/12 12:53,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.224 Safari/534.10",GitHub,3,13,no,24
1,Senior Software Engineer,Java,,3.5,0,0,1.75,0,0,2900,500,Kyiv,More than 1000,m,26,Higher,Average,12/21/12 13:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.5,19,no,8
1,Project manager,0,,6,0,0,2,0,0,4000,600,Kyiv,More than 1000,m,30,Higher,Higher than average,12/21/12 13:12,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0,17,no,40
1,QA engineer,0,General QA,3,0,0,0.5,0,0,1800,700,Kyiv,More than 1000,m,24,Unfinished higher,Elementary,12/21/12 13:18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",5,24,no,20
1,Software Engineer,PHP,,2.5,0,0,2.5,0,0,1500,700,Kharkiv,Less than 10,m,24,Higher,Average,12/21/12 13:20,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.25,15,no,10
1,System Admin,0,,5,0,0,0,0,1,1500,200,Kharkiv,Less than 50,m,27,Higher,Higher than average,12/21/12 13:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0,17,no,20
1,Junior Software Engineer,Python,,0.5,0,0,0.5,0,0,800,0,Kharkiv,Less than 200,m,22,Unfinished higher,Higher than average,12/21/12 13:46,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,13,yes,30
1,Technical Lead,Java,,6,0,0,1.25,0,0,2750,750,Odesa,Less than 1000,m,26,Higher,Higher than average,12/21/12 13:53,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1.5,16,no,80
1,Software Engineer,Java,,3,0,0,2.5,0,0,1700,200,Kyiv,More than 1000,m,31,Higher,Average,12/21/12 14:08,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,13,no,12
1,Senior QA engineer,0,Manual QA,6,0,0,0,0,1,1800,200,Kyiv,Less than 50,f,30,Higher,Advanced,12/21/12 14:09,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,0,,no,20
1,System Admin,0,,5,0,0,5,0,0,550,0,Kyiv,Less than 10,m,25,Unfinished higher,Lower than average,12/21/12 14:14,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,,,,
1,QA engineer,0,Manual QA,3,0,0,0.5,0,0,1200,400,Lviv,Less than 200,m,23,Unfinished higher,Average,12/21/12 14:15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,1,12,yes,20
1,QA engineer,0,General QA,5,0,0,1.5,0,0,1600,300,Kyiv,More than 1000,f,26,Higher,Average,12/21/12 14:15,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1,HabraHabr,0,14,yes,10
1,Senior QA engineer,0,Manual QA,3,0,0,2.5,0,0,2000,450,Kyiv,More than 1000,m,27,Higher,Higher than average,12/21/12 14:22,Mozilla/5.0 (Windows NT 5.1; rv:17.0) Gecko/20100101 Firefox/17.0,,0,15,no,15
1,Senior Software Engineer,Ruby/Rails,,5,0,0,1.5,0,0,3500,500,Kyiv,Less than 1000,m,30,Higher,Higher than average,12/21/12 14:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow",0,15,no,40
1,Junior Software Engineer,JavaScript,,1,0,0,1,0,0,500,0,Vinnytsia,Less than 200,m,20,Unfinished higher,Elementary,12/21/12 14:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,17,no,30
1,Technical Lead,C++,,6,0,0,0.75,0,0,3500,1000,Kyiv,Less than 200,m,26,Higher,Higher than average,12/21/12 14:32,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; AskTbFXTV5/5.15.4.23821),"GitHub, StackOverflow, HabraHabr",3.5,12,no,30
1,Senior Software Engineer,Flex/Flash/AIR,,8,0,0,3,0,0,4200,340,Kyiv,Less than 50,m,30,Higher,Higher than average,12/21/12 14:34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",StackOverflow,0,15,yes,10
1,Technical Lead,C#/.NET,,0,1,0,2,0,0,3500,2300,Zaporozhye,Less than 10,m,26,Higher,Average,12/21/12 14:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",3,,yes,24
1,Software Engineer,C#/.NET,,4,0,0,0,0,1,1400,0,Lviv,Less than 200,m,24,Higher,Average,12/21/12 14:50,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,2,14,no,15
1,Project manager,0,,3,0,0,3,0,0,1100,300,Kyiv,Less than 10,m,21,Unfinished higher,Average,12/21/12 14:52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","StackOverflow, HabraHabr",4,13,no,74
1,Junior Software Engineer,Objective-C,,1,0,0,0,0,1,570,300,Kharkiv,Less than 10,m,22,Higher,Average,12/21/12 14:57,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.5,12,yes,10
1,Software Engineer,C#/.NET,,2.5,0,0,2.5,0,0,1000,400,Kharkiv,Less than 50,m,25,Higher,Average,12/21/12 14:58,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),"StackOverflow, HabraHabr",0,15,yes,30
1,Junior QA engineer,0,General QA,0.75,0,0,0.75,0,0,350,0,Kharkiv,Less than 50,m,25,Higher,Elementary,12/21/12 15:12,Mozilla/5.0 (Windows NT 5.1; rv:17.0) Gecko/20100101 Firefox/17.0,,0,21,no,6
1,Junior QA engineer,0,Automation QA,0.5,0,0,0.5,0,0,580,0,Kyiv,More than 1000,m,21,Unfinished higher,Higher than average,12/21/12 15:12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,0,13,no,3
1,Technical Lead,C#/.NET,,6,0,0,0.5,0,0,4500,1900,Kyiv,Less than 10,m,28,Higher,Average,12/21/12 15:14,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,19,yes,12
1,Junior Software Engineer,Other,,3,0,0,1,0,0,800,0,Kyiv,Less than 50,f,26,Higher,Lower than average,12/21/12 15:15,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,1,18,no,10
1,Senior Software Engineer,Java,,6,0,0,2.5,0,0,2800,300,Kyiv,Less than 200,m,31,Higher,Lower than average,12/21/12 15:15,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,11,no,20
1,Software Engineer,PHP,,1.25,0,0,0.75,0,0,1000,500,Kharkiv,Less than 200,m,22,Higher,Higher than average,12/21/12 15:27,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4","StackOverflow, HabraHabr",0.5,,no,
1,Junior Software Engineer,Java,,1,0,0,1,0,0,1200,0,Lugansk,Less than 200,m,27,Higher,Elementary,12/21/12 15:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2,18,no,8
1,QA engineer,0,Manual QA,1.5,0,0,0.5,0,0,1450,500,Kyiv,More than 1000,f,25,Higher,Lower than average,12/21/12 15:36,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,5,1,no,10
1,Senior QA engineer,0,General QA,5,0,0,1,0,0,2000,100,Kharkiv,Less than 1000,m,31,Higher,Average,12/21/12 15:37,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,0,13,no,5
1,QA engineer,0,Manual QA,1,0,0,1,0,0,750,400,Lviv,Less than 200,m,33,Secondary,Average,12/21/12 15:40,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,HabraHabr,0,13,no,30
1,Senior Software Engineer,C#/.NET,,5,0,0,0.5,0,0,2500,0,Kyiv,Less than 50,m,27,Higher,Higher than average,12/21/12 15:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow",2,20,no,20
1,Senior Software Engineer,Java,,4,0,0,1.25,0,0,1800,300,Dnipropetrovsk,More than 1000,m,28,Higher,Average,12/21/12 15:48,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,StackOverflow,0.25,,no,
1,Software Engineer,PHP,,2.5,0,0,1.75,0,0,900,200,Nikolaev,Less than 50,m,23,Unfinished higher,Average,12/21/12 15:50,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",0,14,yes,100
1,Project manager,0,,2,0,0,0.75,0,0,1200,200,Kharkiv,Less than 50,f,28,Two Higher,Advanced,12/21/12 15:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1,,no,10
1,Junior Software Engineer,PHP,,1.25,0,0,1.25,0,0,850,300,Lviv,More than 1000,m,22,Higher,Lower than average,12/21/12 15:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,19,no,150
1,Senior Software Engineer,Objective-C,,8,0,0,1.25,0,0,4500,750,Kyiv,More than 1000,m,25,Higher,Average,12/21/12 15:55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17",HabraHabr,5,10,no,100
1,Software Engineer,PHP,,1.75,0,0,0.75,0,0,400,100,Sumi,Less than 50,m,20,Doc Candidate,Average,12/21/12 15:56,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,HabraHabr,1,14,yes,0
1,QA engineer,0,Manual QA,1.5,0,0,1.5,0,0,600,0,Kyiv,Less than 50,m,33,Higher,Higher than average,12/21/12 15:58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,,yes,15
1,Senior Software Engineer,C#/.NET,,0,1,0,1.5,0,0,3000,0,Kyiv,More than 1000,m,35,Higher,Average,12/21/12 16:10,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.2; chromeframe/15.0.874.121; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E; InfoPath.2),"StackOverflow, HabraHabr",0,14,no,16
1,Typesetter,0,,6,0,0,3.5,0,0,1000,200,Kharkiv,Less than 1000,m,36,Higher,Higher than average,12/21/12 16:12,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",0,14,yes,20
1,Software Engineer,C#/.NET,,3,0,0,1.5,0,0,800,150,Vinnytsia,Less than 200,m,24,Higher,Average,12/21/12 16:13,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,18,no,20
1,Junior Software Engineer,PHP,,1,0,0,0.5,0,0,300,30,Kharkiv,Less than 10,m,20,Unfinished higher,Average,12/21/12 16:19,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",1,19,no,20
1,Senior Software Engineer,Java,,5,0,0,5,0,0,1800,150,Dnipropetrovsk,Less than 50,m,27,Higher,Higher than average,12/21/12 16:19,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.4 (KHTML, like Gecko) Ubuntu/12.10 Chromium/22.0.1229.94 Chrome/22.0.1229.94 Safari/537.4","StackOverflow, HabraHabr",1.5,15,no,80
1,Software Engineer,PHP,,3.5,0,0,2,0,0,450,50,Kharkiv,Less than 10,m,25,Higher,Higher than average,12/21/12 16:22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,20,yes,40
1,Project manager,0,,3,0,0,1,0,0,2200,400,Lviv,More than 1000,m,28,Higher,Higher than average,12/21/12 16:25,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,0.5,14,no,20
1,Senior Software Engineer,PHP,,7,0,0,3,0,0,650,100,Kharkiv,Less than 50,m,27,Higher,Advanced,12/21/12 16:26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,15,yes,25
1,Senior Software Engineer,PHP,,6.5,0,0,1,0,0,500,0,Kharkiv,Less than 10,m,28,Higher,Lower than average,12/21/12 16:29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","GitHub, StackOverflow, HabraHabr",2,15,yes,20
1,Typesetter,0,,3,0,0,1,0,0,350,50,Kharkiv,Less than 200,m,25,Higher,Average,12/21/12 16:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",StackOverflow,1.5,15,no,15
1,Typesetter,0,,2,0,0,0.25,0,0,300,0,Kharkiv,Less than 50,m,23,Unfinished higher,Lower than average,12/21/12 16:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","StackOverflow, HabraHabr",1,14,no,10
1,Software Engineer,C#/.NET,,5,0,0,0.5,0,0,2180,180,Kyiv,Less than 1000,m,25,Higher,Higher than average,12/21/12 16:38,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",3,13,yes,15
1,QA engineer,0,General QA,0.5,0,0,0.5,0,0,500,0,Dnipropetrovsk,Less than 200,m,29,Higher,Average,12/21/12 16:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0,17,no,40
1,Senior Software Engineer,Java,,8,0,0,1,0,0,3100,600,Kyiv,Less than 200,m,30,Higher,Higher than average,12/21/12 16:46,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,1.5,10,yes,20
1,Software Engineer,PHP,,7.5,0,0,1.75,0,0,2000,200,Kyiv,Less than 10,m,26,Unfinished higher,Average,12/21/12 16:54,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",3,14,no,90
1,Project manager,0,,4,0,0,0.75,0,0,1600,200,Kyiv,Less than 50,m,28,Doc Candidate,Advanced,12/21/12 16:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,1,14,no,8
1,System Admin,0,,1.5,0,0,0,0,1,500,0,Zaporozhye,Less than 50,m,23,Higher,Lower than average,12/21/12 17:01,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko) Ubuntu/12.10 Chromium/22.0.1229.94 Chrome/22.0.1229.94 Safari/537.4","StackOverflow, HabraHabr",0.5,18,yes,60
1,Senior Software Engineer,Python,,9,0,0,0.25,0,0,3000,1000,Kharkiv,Less than 10,m,31,Doc Candidate,Higher than average,12/21/12 17:01,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","GitHub, StackOverflow",0,16,no,70
1,Technical Lead,C#/.NET,,8,0,0,5,0,0,2100,100,Zhitomir,Less than 10,m,32,Doc Candidate,Average,12/21/12 17:10,Opera/9.80 (Windows NT 6.1) Presto/2.12.388 Version/12.12,StackOverflow,0,12,no,8
1,Technical Lead,PHP,,2.5,0,0,1.5,0,0,2600,2700,Kyiv,Less than 50,m,31,Doc Candidate,Higher than average,12/21/12 17:23,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,,,,
1,Support,0,,1.5,0,0,0,0,1,1400,700,Kyiv,More than 1000,m,22,Unfinished higher,Average,12/21/12 17:29,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,2,16,no,1
1,Senior Software Engineer,Python,,6,0,0,1,0,0,2500,0,Kyiv,Less than 10,m,25,Doc Candidate,Average,12/21/12 17:29,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,HabraHabr,3,15,yes,40
1,Senior Software Engineer,JavaScript,,5,0,0,2,0,0,2000,500,Kharkiv,Less than 1000,m,26,Higher,Average,12/21/12 17:38,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,"StackOverflow, HabraHabr",2,18,no,30
1,Senior Software Engineer,PHP,,8,0,0,3,0,0,3507,500,Kyiv,Less than 50,m,29,Higher,Higher than average,12/21/12 17:40,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",2,9,yes,10
1,QA Tech Lead,0,General QA,3.5,0,0,2,0,0,1600,400,Kyiv,More than 1000,m,22,Higher,Higher than average,12/21/12 17:41,"Mozilla/5.0 (Windows NT 5.1; chromeframe/15.0.874.121) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",HabraHabr,3,13,no,10
1,Senior Software Engineer,C#/.NET,,7,0,0,2.5,0,0,2800,600,Lviv,Less than 200,m,27,Higher,Average,12/21/12 17:49,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,1.25,17,yes,10
1,Senior QA engineer,0,Manual QA,4.5,0,0,4.5,0,0,1700,500,Lviv,Less than 1000,m,26,Higher,Average,12/21/12 17:55,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0,,1.5,17,no,8
1,Junior QA engineer,0,Manual QA,0.25,0,0,0.25,0,0,300,100,Kyiv,Less than 10,m,23,Unfinished higher,Elementary,12/21/12 17:57,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,,no,
1,Senior Software Engineer,PHP,,5,0,0,2,0,0,3500,1500,Odesa,Less than 200,m,31,Higher,Advanced,12/21/12 18:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","StackOverflow, HabraHabr",0,7,yes,7
1,System Architect,Java,,0,1,0,2,0,0,6000,2500,Kyiv,Less than 10,m,29,Higher,Higher than average,12/21/12 18:00,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow",6,10,no,20
1,Software Engineer,C#/.NET,,3,0,0,0.25,0,0,3000,1200,Kyiv,More than 1000,m,28,Higher,Average,12/21/12 18:01,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.96 Safari/537.4","StackOverflow, HabraHabr",0,7,yes,20
1,Junior Software Engineer,JavaScript,,0,0,1,0,0,1,100,100,Lviv,Less than 1000,m,25,Unfinished higher,Lower than average,12/21/12 18:02,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",6,21,no,100
1,Junior QA engineer,0,Manual QA,0.75,0,0,0.75,0,0,400,200,Lviv,Less than 1000,f,26,Higher,Advanced,12/21/12 18:03,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,,no,5
1,QA engineer,0,General QA,2.5,0,0,1,0,0,1300,300,Kyiv,Less than 1000,m,26,Higher,Lower than average,12/21/12 18:05,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",0,24,yes,20
1,Senior Software Engineer,C#/.NET,,5.5,0,0,1.5,0,0,2900,400,Kyiv,More than 1000,m,27,Higher,Average,12/21/12 18:06,Mozilla/5.0 (Windows NT 5.1; rv:6.0) Gecko/20100101 Firefox/6.0,"StackOverflow, HabraHabr",2,17,yes,100
1,Junior Software Engineer,C,,3,0,0,0.5,0,0,1500,-200,Kyiv,More than 1000,m,25,Higher,Average,12/21/12 18:06,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.19 (KHTML, like Gecko) Ubuntu/11.04 Chromium/18.0.1025.151 Chrome/18.0.1025.151 Safari/535.19","GitHub, StackOverflow, HabraHabr",0,19,no,30
1,Senior Software Engineer,PHP,,5,0,0,1,0,0,2000,800,Donetsk,Less than 200,m,26,Higher,Average,12/21/12 18:07,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,2,17,no,30
1,Software Engineer,Java,,1.25,0,0,3,0,0,2100,300,Kyiv,Less than 10,m,35,Unfinished higher,Average,12/21/12 18:09,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2,16,no,20
1,Support,0,,0,1,0,0,1,0,400,100,Lugansk,Less than 10,f,41,Higher,Elementary,12/21/12 18:11,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.218 Safari/535.1",,0,17,no,4
1,Support,0,,0,0,1,0,0,1,187,0,Lviv,Less than 10,m,22,Higher,Higher than average,12/21/12 18:12,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,18,no,10
1,Project manager,0,,0.5,0,0,0.5,0,0,2300,800,Kyiv,Less than 1000,m,25,Higher,Average,12/21/12 18:21,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",,2,18,yes,10
